date_only,bidder_name,pub_name,pub_id,endpoint,pub_type,device_type,auctions,impressions,spend
2025-02-10,Centro,Elixir Holding Inc.,481808,Centro - West In East,exchange,APP,28619,28619,107.86
2025-02-10,BidSwitch,zMaticoo,517272,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,16237,16237,6.15
2025-02-10,Centro,Playdigo,489963,Mobile App Bucket 1 - TREE SPLINE,exchange,APP,21993,21993,28.84
2025-02-10,UnrulyX,Algorix,481366,UnrulyX Mobile In App - TREE,exchange,APP,177049,177049,17.49
2025-02-10,Magnite,Algorix,481366, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,126483,126483,137.54
2025-02-10,Equativ,Trebel.io,521904,Exchanges - In-App Only,exchange,APP,141117,141117,20.24
2025-02-10,BidSwitch,Algorix,481366,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,22812,22812,27.72
2025-02-10,DV360,"VRTCAL Markets, Inc.",522431,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,58977,58977,26.74
2025-02-10,Beeswax,Cinepulse Reseller,533266,Intermediaries RPM - TREE FUZZ,exchange,APP,7017,7017,12.12
2025-02-10,Simpli.fi,InMobi,502742,RPM Throttle Bucket - TREE,exchange,APP,63581,63581,96.61
2025-02-10,DV360,Brightcom,473316,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,24143,24143,9.76
2025-02-10,DV360,MyFeature,491580,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,12340,12340,20.54
2025-02-10,BidSwitch,FomoTV,533145,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,CTV,34970,34970,325.96
2025-02-10,PubMatic,Rhebus.works,512908,MobileFuse 137711 NEW TEST 6/14 - TREE FUZZY,exchange,APP,1148,1148,0.57
2025-02-10,Simpli.fi,Mediaverse,535224,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,14650,14650,21.8
2025-02-10,Centro,The Big Red,478097,ADD NEW EXCHANGES HERE - TREE,exchange,APP,4477,4477,16.56
2025-02-10,Simpli.fi,Anzu,524160,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,17356,17356,28.63
2025-02-10,Motorik,From The Top,487750,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,2161,2161,10.26
2025-02-10,BidSwitch,InMobi,502742,US West Test,exchange,APP,1213,1213,0.59
2025-02-10,Beeswax,Eskimi,502284,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,24324,24324,18.52
2025-02-10,Simpli.fi,AdInMo,515838,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,5997,5997,9.13
2025-02-10,Xandr,Opera,465542,Mobile In-App Bucket 1 TREE - US West,exchange,APP,9149,9149,21.3
2025-02-10,Magnite,IQZone,456186,Intermediaries Bucket 1 - Sequoia,exchange,APP,4529,4529,3.05
2025-02-10,OpenX,Rise,503707,Indirect Mobile App - Sequoia RPM,exchange,APP,11088,11088,4.1
2025-02-10,Edge226,Safe Exchange,488676,SSP (Dauup) CTV EP - Exchanges,exchange,CTV,5007,5007,55.81
2025-02-10,DV360,"VRTCAL Markets, Inc.",522431,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,CTV,3664,3664,14.89
2025-02-10,Quantcast,BidInfluence LTD,467506,Summer Throttle,exchange,CTV,900,900,2.94
2025-02-10,Beeswax,Luna Media,367217,ADD NEW EXCHANGES HERE - FILL FUZZY SPLINE,exchange,APP,6172,6172,5.99
2025-02-10,Motorik,Playdigo,489963,EU Intermediaries Bucket 1,exchange,APP,6636,6636,4.41
2025-02-10,RTB House,TaurusX,530498,ADD NEW EXCHANGES HERE - Tree,exchange,APP,7247,7247,12.18
2025-02-10,Magnite,Timehop,465842,NIMBUS DIRECT - Mobile In-App,exchange,APP,5942,5942,21.79
2025-02-10,Krush Media,ProgrammaticX,516513,Mobile App Intermediaries - Tree,exchange,APP,816,816,0.76
2025-02-10,Motorik,Connekt,491737,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,2906,2906,0.74
2025-02-10,DV360,Trebel.io,521904,NIMBUS Mobile In-App No Throttle,exchange,APP,2565,2565,0.48
2025-02-10,Magnite,Appstock,443297,Intermediaries Bucket 1 - Sequoia,exchange,APP,1567,1567,1.52
2025-02-10,Opera Bidder,Algorix,481366,ADD NEW EXCHANGES HERE - TREE,exchange,APP,188,188,0.41
2025-02-10,Beeswax,Appstock,443297,ADD NEW EXCHANGES HERE - FILL FUZZY SPLINE,exchange,APP,696,696,0.77
2025-02-10,RTB House,The Brave,273050,High Rev Exchanges - Tree Bid Rate,exchange,APP,39,39,0.02
2025-02-10,Krush Media,Castify CTV,521782,CTV - ADD NEW EXCHANGES HERE TREE,exchange,CTV,277,277,3.45
2025-02-10,Krush Media,Matterfull Media,482639,Mobile App Intermediaries - Tree,exchange,APP,512,512,0.41
2025-02-10,Epom Services,zMaticoo,517272,ADD NEW EXCHANGES HERE,exchange,APP,819,819,0.4
2025-02-10,Krush Media,Elixir Holding Inc.,481808,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,43,43,0.11
2025-02-10,Xandr,Spanish Dictionary,233909,DIRECT Exchanges - Sequoia,exchange,APP,257,257,0.03
2025-02-10,Madhive,Weatherbug,489654,Exchanges - Disabled Shaping,exchange,APP,128,128,0.16
2025-02-10,Beeswax,Growzee.io,526087,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,351,351,0.62
2025-02-10,Centro,Siprocol,522014,Low Volume - Sequoia,exchange,CTV,113,113,1.47
2025-02-10,Simpli.fi,FlipaClip,531544,CTV Exchanges Banner & Video,exchange,CTV,616,616,10.48
2025-02-10,Krush Media,Brightcom,473316,Mobile App Intermediaries - Tree,exchange,APP,278,278,0.3
2025-02-10,Motorik,IQZone,456186,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,598,598,1.33
2025-02-10,Krush Media,Luna Media,367217,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,85,85,0.18
2025-02-10,DV360,Eskimi,502284,New Shaping - TREE,exchange,DESKTOP,16,16,0.03
2025-02-10,Beeswax,Iion,270673,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,90,90,0.07
2025-02-10,Beeswax,Bidfuse,533787,Intermediaries RPM - TREE FUZZ,exchange,APP,166,166,0.64
2025-02-10,Centro,Smartivi,480816,ADD NEW EXCHANGES HERE - TREE,exchange,CTV,63,63,0.48
2025-02-10,RTB House,"VRTCAL Markets, Inc.",522431,ADD NEW EXCHANGES HERE - Tree,exchange,APP,50,50,0.32
2025-02-10,Simpli.fi,Smaato InAPP,512156,Simplifi - Weast,exchange,DESKTOP,153,153,0.23
2025-02-10,Motorik,Admix,380632,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,88,88,0.04
2025-02-10,Krush Media,InMobi,502742,Mobile App Intermediaries - Tree,exchange,APP,49,49,0.09
2025-02-10,RTB House,Growzee.io,526087,ADD NEW EXCHANGES HERE - Tree,exchange,APP,30,30,0.03
2025-02-10,Simpli.fi,Infolinks,268479,Lower Volume - No Shaping,exchange,APP,84,84,0.13
2025-02-10,The Trade Desk,News UK,246985,Direct Exchanges - No Throttle,exchange,APP,17,17,0.03
2025-02-10,DV360,Vidazoo,222372,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,17,17,0.06
2025-02-10,Krush Media,Mediaverse,535224,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,45,45,0.04
2025-02-10,Edge226,Spanish Dictionary,233909,SSP (Dauup) IA EP - Exchanges,exchange,APP,27,27,0.03
2025-02-10,Beeswax,Consumable,248396,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,CTV,19,19,0.26
2025-02-10,Krush Media,OrkaTV,504676,CTV - ADD NEW EXCHANGES HERE TREE FUZZ,exchange,CTV,175,175,1.62
2025-02-10,Motorik,Trebel.io,521904,EU Intermediaries Bucket 1,exchange,APP,15,15,0.0
2025-02-10,Simpli.fi,IQZone,456186,CTV Exchanges Banner & Video,exchange,CTV,30,30,0.57
2025-02-10,Edge226,OrkaTV,504676,CTV Exchanges (Edge Direct EP),exchange,CTV,39,39,0.36
2025-02-10,Xandr,Added TV,510710,High Rev CTV - TREE,exchange,CTV,7,7,0.07
2025-02-10,Opera Bidder,Ex.Co,241560,ADD NEW EXCHANGES HERE - TREE,exchange,APP,1,1,0.0
2025-02-10,BidSwitch,IQZone,456186,Intermediaries 2 - Sequoia,exchange,DESKTOP,6,6,0.01
2025-02-10,Simpli.fi,Verve Mobile,501545,US West Test,exchange,DESKTOP,4,4,0.0
2025-02-10,Epom Services,Ookla,235106,ADD NEW EXCHANGES HERE,exchange,APP,25,25,0.01
2025-02-10,Edge226,Gotham Ads,420355,CTV Exchanges (Edge Direct EP),exchange,CTV,10,10,0.05
2025-02-10,Krush Media,Trebel.io,521904,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,1,1,0.0
2025-02-10,Centro,Edge226 Supply,541964,ADD NEW EXCHANGES HERE - TREE,exchange,APP,18,18,0.03
2025-02-10,Centro,Safe Exchange,488676,US West Test,exchange,CTV,1,1,0.02
2025-02-10,RTB House,Bidfuse,533787,ADD NEW EXCHANGES HERE - Tree,exchange,APP,5,5,0.01
2025-02-10,BidSwitch,Cinepulse Reseller,533266,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,2,2,0.03
2025-02-10,Opera Bidder,Onomagic,267257,ADD NEW EXCHANGES HERE - TREE,exchange,APP,6,6,0.01
2025-02-10,Krush Media,Aloha Ads,523648,CTV - ADD NEW EXCHANGES HERE TREE FUZZ,exchange,CTV,1,1,0.0
2025-02-10,Centro,Start.io,488437,Mobile App Bucket 1 - TREE SPLINE,exchange,DESKTOP,1,1,0.0
2025-02-10,DV360,Admix,380632,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,DESKTOP,2,2,0.0
2025-02-10,DV360,Krush Media,245697,CTV Indirect - Sequoia,exchange,CTV,2,2,0.06
2025-02-10,Motorik,Brightcom,473316,EU Intermediaries Bucket 1,exchange,APP,1,1,0.0
2025-02-10,Epom Services,MGID,349013,ADD NEW EXCHANGES HERE,exchange,APP,1,1,0.0
2025-02-10,RTB House,BidInfluence LTD,467506,ADD NEW EXCHANGES HERE - Tree,exchange,APP,1,1,0.03
2025-02-10,Edge226,The Big Red,478097,CTV Exchanges (Edge Direct EP),exchange,CTV,1,1,0.0
2025-02-10,DV360,MobileFuse,452742,New Shaping - TREE,exchange,APP,684165,684165,347.32
2025-02-10,DV360,The Brave,273050,CTV Indirect - Sequoia,exchange,APP,256277,256277,238.08
2025-02-10,Simpli.fi,Applovin,516975,High Rev - Sequoia FUZZ,exchange,APP,1227109,1227109,1722.47
2025-02-10,Simpli.fi,Onomagic,267257,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,547256,547256,1012.31
2025-02-10,DV360,Thunder Monetize,500520,DV360 US-West MVP,exchange,APP,5545046,5545046,1469.54
2025-02-10,DV360,Thunder Monetize,500520,TM INVIEW TEST,exchange,APP,111360055,111360055,55534.81
2025-02-10,BidSwitch,Matterfull Media,482639,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,18670,18670,21.23
2025-02-10,DV360,Smaato InAPP,512156,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,2058821,2058821,431.44
2025-02-10,Simpli.fi,ProgrammaticX,516513,RPM Throttle Bucket - TREE SPLINE,exchange,APP,56248,56248,84.72
2025-02-10,BidSwitch,Eskimi,502284,Intermediaries - Sequoia,exchange,APP,1214913,1214913,584.15
2025-02-10,UnrulyX,Thunder Monetize,500520,UnrulyX Mobile In App - TREE,exchange,APP,883726,883726,247.81
2025-02-10,Simpli.fi,Eskimi,502284,RPM Throttle Bucket - TREE SPLINE,exchange,APP,70972,70972,108.82
2025-02-10,OpenX,Thunder Monetize,500520,US West - Indirect Mobile App - Sequoia RPM,exchange,APP,76986,76986,21.29
2025-02-10,BidSwitch,Singular Ads,443073,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,218710,218710,97.63
2025-02-10,Magnite,Matterfull Media,482639, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,43963,43963,28.85
2025-02-10,Centro,TopOnAds,528054,ADD NEW EXCHANGES HERE - TREE,exchange,APP,8855,8855,25.71
2025-02-10,DV360,Rise,503707,TM INVIEW TEST,exchange,APP,19653548,19653548,6130.63
2025-02-10,Edge226,FomoTV,533145,CTV Exchanges (Edge Direct EP),exchange,CTV,68012,68012,643.49
2025-02-10,Simpli.fi,"VRTCAL Markets, Inc.",522431,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,104794,104794,166.11
2025-02-10,Madhive,SpringServe,391309,Exchanges - Disabled Shaping,exchange,CTV,147664,147664,766.46
2025-02-10,Simpli.fi,The Brave,273050,Simplifi - Weast,exchange,APP,2121,2121,3.24
2025-02-10,Beeswax,ProgrammaticX,516513,Intermediaries RPM - TREE FUZZ,exchange,APP,44940,44940,44.52
2025-02-10,Simpli.fi,The Brave,273050,High Rev - Sequoia FUZZ,exchange,APP,42011,42011,64.56
2025-02-10,Epom Services,Rise,503707,Bucket #1 - RPM,exchange,APP,3730,3730,0.91
2025-02-10,Krush Media,Smaato InAPP,512156,Mobile App Intermediaries - Tree,exchange,APP,9073,9073,9.02
2025-02-10,Simpli.fi,Epsilon/Conversant,411121,RPM Throttle Bucket - TREE SPLINE,exchange,APP,6266,6266,10.99
2025-02-10,Krush Media,TriCoast 3P,518134,CTV - ADD NEW EXCHANGES HERE TREE,exchange,CTV,1378,1378,15.54
2025-02-10,DV360,Mediaverse,535224,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,5693,5693,0.75
2025-02-10,Xandr,Algorix,481366,Mobile In-App Bucket 1 TREE,exchange,APP,8791,8791,3.8
2025-02-10,UnrulyX,Tvisionary,501771,UnrulyX Mobile In App - TREE,exchange,APP,650,650,1.28
2025-02-10,Krush Media,Cinepulse Reseller,533266,CTV - ADD NEW EXCHANGES HERE TREE FUZZ,exchange,CTV,46076,46076,368.53
2025-02-10,Motorik,MyFeature,491580,Intermediaries Bucket 1 - Sequoia,exchange,APP,4146,4146,2.86
2025-02-10,Beeswax,Anzu,524160,ADD NEW EXCHANGES HERE - FILL FUZZY SPLINE,exchange,APP,4697,4697,4.21
2025-02-10,DV360,Balloon Labs,478192,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,3338,3338,1.09
2025-02-10,Centro,Adnuro,520578,ADD NEW EXCHANGES HERE - TREE,exchange,APP,6953,6953,7.69
2025-02-10,Motorik,From The Top,487750,EU Intermediaries Bucket 1,exchange,APP,2860,2860,2.03
2025-02-10,Centro,Smrt Connect,519447,ADD NEW EXCHANGES HERE - TREE,exchange,APP,6320,6320,22.72
2025-02-10,RTB House,Rise,503707,High Rev Exchanges - Tree Bid Rate,exchange,APP,8531,8531,5.96
2025-02-10,BidSwitch,Iion,270673,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,5342,5342,1.45
2025-02-10,Epom Services,Epsilon/Conversant,411121,ADD NEW EXCHANGES HERE,exchange,APP,938,938,0.18
2025-02-10,RTB House,Balloon Labs,478192,ADD NEW EXCHANGES HERE - Tree,exchange,APP,1802,1802,2.52
2025-02-10,Simpli.fi,Smaato InAPP,512156,High Rev - Sequoia FUZZ,exchange,DESKTOP,997,997,1.49
2025-02-10,Krush Media,Brightcom,473316,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,196,196,0.22
2025-02-10,Centro,Bidfuse,533787,ADD NEW EXCHANGES HERE - TREE,exchange,CTV,108,108,1.22
2025-02-10,Krush Media,Voise Tech Ltd,511365,Mobile App Intermediaries - Tree,exchange,APP,2117,2117,2.79
2025-02-10,Centro,FomoTV,533145,ADD NEW EXCHANGES HERE - TREE,exchange,CTV,4696,4696,53.98
2025-02-10,BidSwitch,TVIQ CTV,506164,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,CTV,82,82,1.06
2025-02-10,UnrulyX,Elixir Holding Inc.,481808,UnrulyX Mobile In App - TREE,exchange,APP,2736,2736,6.57
2025-02-10,Epom Services,PGAM Media,402418,Exchange - No Throttle Mike Test,exchange,APP,1802,1802,1.4
2025-02-10,Edge226,Verve Mobile,501545,CTV Exchanges (Edge Direct EP),exchange,CTV,7,7,0.03
2025-02-10,Simpli.fi,Consumable,248396,CTV Exchanges Banner & Video,exchange,CTV,147,147,1.87
2025-02-10,Beeswax,Matterfull Media,482639,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,3528,3528,4.72
2025-02-10,Epom Services,Rise,503707,ADD NEW EXCHANGES HERE,exchange,APP,570,570,0.19
2025-02-10,Centro,MyFeature,491580,ADD NEW EXCHANGES HERE - TREE,exchange,APP,1279,1279,3.42
2025-02-10,BidSwitch,Signal Jump,507059,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,CTV,422,422,3.46
2025-02-10,Krush Media,Singular Ads,443073,Mobile App Intermediaries - Tree,exchange,APP,164,164,0.21
2025-02-10,Beeswax,Elixir Holding Inc.,481808,ADD NEW EXCHANGES HERE - FILL FUZZY SPLINE,exchange,APP,325,325,1.31
2025-02-10,Simpli.fi,Iion,270673,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,990,990,1.37
2025-02-10,Krush Media,Gitberry,484691,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,167,167,0.26
2025-02-10,Krush Media,AdYouLike,408376,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,100,100,0.14
2025-02-10,BidSwitch,Ad Element,472844,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,93,93,0.41
2025-02-10,Centro,TriCoast 3P,518134,ADD NEW EXCHANGES HERE - TREE,exchange,APP,242,242,3.43
2025-02-10,Motorik,Appush,514816,EU Intermediaries Bucket 1,exchange,APP,46,46,0.01
2025-02-10,RTB House,Admix,380632,ADD NEW EXCHANGES HERE - Tree,exchange,APP,117,117,0.24
2025-02-10,BidSwitch,From The Top,487750,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,71,71,0.17
2025-02-10,BidSwitch,Aceex,289960,Intermediaries - Sequoia,exchange,APP,20,20,0.05
2025-02-10,Opera Bidder,Rise,503707,High Rev Bucket - ANY BID TREE,exchange,APP,66,66,0.03
2025-02-10,BidSwitch,Adsyeild,292974,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,24,24,0.02
2025-02-10,BidSwitch,Spanish Dictionary,233909,Low Volume - No Throttle,exchange,APP,23,23,0.0
2025-02-10,BidSwitch,Rhebus.works,512908,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,62,62,0.15
2025-02-10,Simpli.fi,Luna Media,367217,CTV Exchanges Banner & Video,exchange,CTV,17,17,0.37
2025-02-10,PulsePoint,Merriam Webster,83744,In-App Exchange (Life Demand),exchange,APP,78,78,0.15
2025-02-10,DV360,PGAM Media,402418,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,161,161,0.09
2025-02-10,Krush Media,Iion,270673,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,65,65,0.06
2025-02-10,Beeswax,Luna Media,367217,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,CTV,68,68,0.87
2025-02-10,Centro,Algorix,481366,Centro - West In East,exchange,DESKTOP,2,2,0.01
2025-02-10,OpenX,Audiomack,483396,DIRECT Nimbus - Sequoia,exchange,APP,151,151,0.01
2025-02-10,Edge226,Infolinks,268479,New Exchanges Here TREE,exchange,APP,11,11,0.01
2025-02-10,DV360,Luna Media,367217,New Shaping - TREE,exchange,CTV,14,14,0.29
2025-02-10,DV360,IQZone,456186,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,CTV,5,5,0.09
2025-02-10,Xandr,FloSportsTV,266548,DIRECT Exchanges - Sequoia,exchange,APP,2,2,0.01
2025-02-10,Krush Media,Applovin,516975,Intermediary Priority Bundles,exchange,APP,63,63,0.06
2025-02-10,Simpli.fi,Safe Exchange,488676,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,1,1,0.02
2025-02-10,DV360,Ex.Co,241560,Mike Evan Test,exchange,APP,12,12,0.03
2025-02-10,Krush Media,Appush,514816,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,17,17,0.03
2025-02-10,Centro,Consumable,248396,ADD NEW EXCHANGES HERE - TREE,exchange,APP,34,34,0.23
2025-02-10,Beeswax,Vitor Media,503827,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,CTV,5,5,0.08
2025-02-10,Quantcast,Krush Media,245697,Summer Throttle,exchange,CTV,3,3,0.02
2025-02-10,Krush Media,Adapex,259022,CTV - ADD NEW EXCHANGES HERE TREE,exchange,CTV,11,11,0.16
2025-02-10,DV360,Qortex,347623,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,CTV,6,6,0.25
2025-02-10,Beeswax,MyFeature,491580,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,CTV,4,4,0.04
2025-02-10,MediaForce,Ad Element,472844,ADD NEW EXCHANGES HERE,exchange,APP,13,13,0.02
2025-02-10,Krush Media,"Olaex, Inc.",527867,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,7,7,0.01
2025-02-10,Epom Services,Mobupps,518574,ADD NEW EXCHANGES HERE,exchange,APP,10,10,0.01
2025-02-10,Krush Media,Appbroda,489954,Intermediary Priority Bundles,exchange,APP,2,2,0.0
2025-02-10,Beeswax,Infolinks,268479,Intermediaries RPM - TREE FUZZ,exchange,DESKTOP,2,2,0.04
2025-02-10,Xandr,Qortex,347623,High Rev CTV - TREE,exchange,CTV,1,1,0.02
2025-02-10,BidSwitch,"Disqus, Inc.",279534,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,CTV,6,6,0.08
2025-02-10,Motorik,Growzee.io,526087,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,3,3,0.0
2025-02-10,DV360,Edge226 Supply,541964,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,1,1,0.0
2025-02-10,DV360,LoopMe,400766,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,3243635,3243635,5794.72
2025-02-10,Epom Services,Cinepulse Reseller,533266,ADD NEW EXCHANGES HERE,exchange,APP,2917,2917,3.09
2025-02-10,BidSwitch,MobileFuse,452742,Intermediaries - Sequoia,exchange,APP,140508,140508,537.09
2025-02-10,Beeswax,zMaticoo,517272,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,19089,19089,17.04
2025-02-10,Beeswax,Smaato InAPP,512156,MobileApp Indirect - NEW Bundle Only Fill TREE,exchange,APP,460694,460694,323.57
2025-02-10,DV360,TopOnAds,528054,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,1221482,1221482,1203.02
2025-02-10,Simpli.fi,Matterfull Media,482639,RPM Throttle Bucket - TREE SPLINE,exchange,APP,83876,83876,118.27
2025-02-10,OpenX,Aceex,289960,Indirect Mobile App - Sequoia RPM,exchange,APP,20569,20569,52.88
2025-02-10,Centro,Opera,465542,US West Test,exchange,APP,123577,123577,277.46
2025-02-10,Simpli.fi,The Brave,273050,RPM Throttle Bucket - TREE,exchange,APP,14915,14915,22.93
2025-02-10,Magnite,Verve Mobile,501545, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,277685,277685,139.88
2025-02-10,RTB House,Mediaverse,535224,ADD NEW EXCHANGES HERE - Tree,exchange,APP,44435,44435,14.83
2025-02-10,UnrulyX,Appush,514816,UnrulyX Mobile In App - TREE,exchange,APP,7260,7260,15.89
2025-02-10,UnrulyX,Rhebus.works,512908,UnrulyX Mobile In App - TREE - US West,exchange,APP,3917,3917,1.41
2025-02-10,DV360,Limpid TV,270524,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,19833,19833,4.78
2025-02-10,Simpli.fi,IQZone,456186,RPM Throttle Bucket - TREE,exchange,APP,3700,3700,5.52
2025-02-10,Krush Media,TaurusX,530498,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,3242,3242,2.63
2025-02-10,Centro,From The Top,487750,Mobile App Bucket 1 - TREE,exchange,APP,9425,9425,33.13
2025-02-10,Epom Services,MobileFuse,452742,Bucket #1 - RPM,exchange,APP,9827,9827,5.31
2025-02-10,PubMatic,Thunder Monetize,500520,MobileFuse 137711 NEW TEST 6/14 - TREE FUZZY,exchange,APP,27217,27217,15.29
2025-02-10,Magnite,Eskimi,502284, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,25192,25192,14.23
2025-02-10,Motorik,ProgrammaticX,516513,Intermediaries Bucket 1 - Sequoia,exchange,APP,6598,6598,13.38
2025-02-10,Krush Media,Opera,465542,US West - Mobile App Intermediaries - Tree,exchange,APP,1908,1908,1.6
2025-02-10,Beeswax,Videoheroes,483304,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,5794,5794,3.98
2025-02-10,PubMatic UK,Audiomack,483396,Mobile App EU,exchange,APP,10871,10871,1.49
2025-02-10,Xandr,"Origin Media, Inc",518865,High Rev CTV - TREE,exchange,CTV,265,265,1.62
2025-02-10,Centro,Tvisionary,501771,CTV - New RPM - TREE,exchange,APP,1580,1580,5.38
2025-02-10,RTB House,Eskimi,502284,ADD NEW EXCHANGES HERE - Tree,exchange,APP,3207,3207,5.9
2025-02-10,Xandr,Qortex,347623,High Rev CTV - TREE,exchange,APP,2821,2821,16.65
2025-02-10,Edge226,AdInMo,515838,New Exchanges Here TREE,exchange,APP,383,383,0.47
2025-02-10,Magnite,Tappa,476784,NIMBUS DIRECT - Mobile In-App,exchange,APP,958,958,0.05
2025-02-10,Epom Services,Balloon Labs,478192,ADD NEW EXCHANGES HERE,exchange,APP,1289,1289,0.17
2025-02-10,Simpli.fi,Vuukle,246770,CTV Exchanges Banner & Video,exchange,CTV,2369,2369,18.09
2025-02-10,Beeswax,Rhebus.works,512908,MobileApp Indirect - NEW Bundle Only Fill TREE,exchange,APP,916,916,0.9
2025-02-10,PulsePoint,Smartivi,480816,In-App Exchange (Life Demand),exchange,APP,1758,1758,4.44
2025-02-10,Krush Media,Infolinks,268479,CTV - ADD NEW EXCHANGES HERE TREE FUZZ,exchange,CTV,1668,1668,21.27
2025-02-10,Edge226,Voise Tech Ltd,511365,CTV Exchanges (Edge Direct EP),exchange,CTV,2349,2349,30.32
2025-02-10,DV360,TriCoast 3P,518134,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,CTV,45,45,0.55
